,mode,count,acousticness,artists,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key
14594,0,1,0.0494,Lil Kleine,0.923,145978.0,0.742,1.7899999999999998e-05,0.0829,-5.047,0.0495,120.038,0.784,65.0,11
14598,1,40,0.191635,Lil Mosey,0.7078,171129.425,0.627,5.600000000000001e-08,0.13715000000000005,-6.530699999999999,0.09757,109.61862499999998,0.42545,66.575,0
14599,0,14,0.21509285714285714,Lil Nas X,0.7779285714285714,136065.0,0.6053571428571428,4.866142857142857e-05,0.16717142857142855,-6.047714285714287,0.11635714285714285,144.9572857142857,0.5767857142857142,74.92857142857143,5
14600,1,94,0.10891002127659576,Lil Peep,0.5778829787234044,193871.77659574468,0.6251489361702125,0.031111442340425538,0.1826436170212765,-7.055787234042554,0.06534893617021276,119.45885106382984,0.29716382978723405,70.18085106382978,4
14603,1,12,0.13768666666666662,Lil Pump,0.8094166666666666,156283.58333333337,0.6426666666666666,1.7166666666666668e-07,0.23875,-5.306916666666667,0.1759833333333333,131.56,0.541,67.08333333333333,10
14612,0,21,0.2362742857142857,Lil Tecca,0.7151428571428572,142253.66666666663,0.6054285714285716,0.0,0.11029047619047624,-7.575333333333332,0.21856666666666666,135.63304761904757,0.4475238095238095,72.61904761904762,7
14613,0,46,0.2453660869565216,Lil Tjay,0.6868478260869566,199898.39130434784,0.6030869565217393,1.915217391304348e-07,0.15455000000000005,-7.70545652173913,0.2506347826086957,131.49226086956526,0.410608695652174,71.5,5
14614,1,18,0.13328888888888885,Lil Tracy,0.6235555555555556,154059.33333333337,0.5835555555555555,9.355555555555553e-06,0.14087777777777774,-8.025333333333334,0.06266666666666666,139.8074444444444,0.4403333333333333,71.8888888888889,11
14623,0,7,0.25020000000000003,Lil Xan,0.7150000000000001,187228.42857142846,0.5577142857142857,0.0007078857142857141,0.22657142857142856,-8.232285714285714,0.1435714285714286,113.43771428571428,0.3247142857142857,66.57142857142857,10
14624,1,2,0.0292,Lil Xxel,0.748,188293.0,0.457,0.000294,0.444,-7.56,0.0465,123.035,0.464,74.0,6
14653,0,1,0.024,Lilly Wood and The Prick,0.763,189413.0,0.875,5.41e-06,0.599,-5.7970000000000015,0.0262,123.013,0.8,70.0,9
14658,1,2,0.975,Lily Potter,0.7140000000000001,152920.0,0.131,0.904,0.354,-21.958,0.0556,113.032,0.685,68.0,5
14660,0,2,0.616,LilyPichu,0.598,245876.0,0.386,0.00903,0.111,-16.039,0.343,183.973,0.204,70.0,5
14663,0,2,0.88,Limbo,0.636,164000.0,0.299,0.114,0.108,-13.717,0.198,119.919,0.0646,70.0,4
14669,1,46,0.4899739130434781,Lin-Manuel Miranda,0.6248478260869567,188786.15217391305,0.4167608695652173,1.9756521739130435e-06,0.17985434782608695,-9.895500000000004,0.2793086956521739,115.93880434782604,0.4865217391304348,65.15217391304348,9
14672,1,2,0.838,Lincoln,0.693,103343.0,0.234,0.0,0.59,-10.995,0.0987,100.488,0.44,66.0,1
14705,1,10,0.22241999999999998,Linked Horizon,0.4394,233664.6,0.954,1.8146e-05,0.18704,-5.617999999999999,0.07574,115.6344,0.34598,66.0,1
14731,1,2,0.0008759999999999999,Liquido,0.617,236150.0,0.607,0.0701,0.0918,-7.015,0.0231,102.068,0.446,68.0,1
14786,1,37,0.17721232432432438,Little Mix,0.6438918918918918,223180.94594594595,0.6981081081081083,6.366216216216216e-05,0.25324324324324315,-5.0950270270270295,0.07228108108108107,110.9581081081081,0.5355135135135135,68.89189189189189,7
14815,1,2,0.0501,Liz Gillies,0.748,170933.0,0.778,0.0,0.284,-5.752000000000002,0.13699999999999998,95.989,0.777,74.0,0
14818,0,2,0.758,Liza Anne,0.325,223893.0,0.201,0.0,0.0977,-11.595,0.0282,81.869,0.172,67.0,6
14824,0,26,0.09944384615384616,Lizzo,0.7402692307692309,175856.53846153847,0.8012307692307693,0.0002090676923076924,0.30482692307692305,-3.698423076923078,0.08846538461538464,122.47742307692309,0.6360384615384616,66.03846153846153,0
14837,0,2,0.8320000000000001,Llusion,0.8320000000000001,114000.0,0.35100000000000003,0.939,0.111,-12.499,0.0814,79.99,0.406,71.0,8
14845,1,3,0.434,Loco,0.5499999999999999,221742.0,0.6453333333333334,0.0,0.10413333333333334,-6.3933333333333335,0.19163333333333327,95.19566666666668,0.4636666666666666,66.0,8
14879,1,2,0.00237,Lonely God,0.466,68523.0,0.823,0.000321,0.332,-6.635,0.311,175.797,0.782,71.0,2
14890,0,2,0.302,Lontalius,0.612,112864.0,0.344,0.29600000000000004,0.115,-14.066,0.0269,97.479,0.0691,66.0,11
14892,1,4,0.000704,Lookas,0.657,190186.0,0.8270000000000001,0.00534,0.065,-4.0360000000000005,0.0734,145.889,0.69,65.5,5
14907,1,2,0.0491,Lord Echo,0.723,420720.0,0.754,0.00112,0.393,-9.376,0.0576,97.201,0.5920000000000001,65.0,10
14910,1,2,0.0481,Lord Flacko,0.757,212640.0,0.848,0.0,0.121,-4.234,0.335,139.995,0.6859999999999999,68.0,2
14926,1,4,0.6559999999999999,Loren Allred,0.3295,144040.0,0.22405,1.44e-06,0.0892,-14.139499999999995,0.031799999999999995,84.6315,0.18,71.5,9
14927,0,2,0.0186,Loren Gray,0.617,160444.0,0.463,0.0,0.187,-7.978,0.0402,83.931,0.24,65.0,11
14936,0,2,0.977,Lori Dulac,0.12,191000.0,0.018000000000000002,0.863,0.119,-30.88300000000001,0.0357,68.249,0.0924,68.0,2
14951,0,2,0.251,Los Abuelos De La Nada,0.698,168345.0,0.362,0.0,0.0758,-13.706,0.0833,99.748,0.569,68.0,7
14953,1,2,0.421,Los Alameños De La Sierra,0.778,281519.0,0.6809999999999999,0.0,0.0898,-3.139,0.0547,76.944,0.782,65.0,9
14981,0,2,0.0355,Los Bunkers,0.482,236472.0,0.7859999999999999,0.0,0.0472,-4.166,0.0343,107.837,0.7829999999999999,65.0,9
14988,1,2,0.0104,Los Caligaris,0.633,195581.0,0.7340000000000001,0.0,0.0789,-5.158,0.0277,150.05700000000004,0.945,68.0,6
15022,1,24,0.5338333333333334,Los Dos Carnales,0.6619166666666667,176131.91666666663,0.6460833333333335,1.1449999999999998e-06,0.10789999999999997,-4.859166666666668,0.1290916666666667,123.53841666666666,0.8350000000000001,68.16666666666667,8
15025,0,2,0.62,Los Elegantes de Jerez,0.767,194267.0,0.701,0.0295,0.166,-5.928,0.0269,115.017,0.888,74.0,5
15070,0,2,0.31,Los Legendarios,0.823,213314.0,0.821,4.28e-06,0.14300000000000002,-3.402,0.166,99.999,0.7909999999999999,90.0,8
15092,1,2,0.29600000000000004,Los Nuevos Ilegales,0.785,146413.0,0.831,0.0,0.17600000000000002,-4.439,0.193,134.829,0.581,66.0,9
15128,1,2,0.0529,Los Retros,0.8170000000000001,173954.0,0.471,0.224,0.106,-13.300999999999998,0.0335,89.551,0.962,66.0,9
15189,1,3,0.2953333333333333,Lost Sky,0.6890000000000001,194250.0,0.934,0.5224899999999999,0.11866666666666666,-4.309666666666666,0.043633333333333336,110.00266666666668,0.3366666666666666,74.0,6
15196,0,2,0.103,Lou Bega,0.622,220293.0,0.807,0.0,0.306,-6.752000000000002,0.408,174.06,0.892,76.0,5
15210,1,6,0.044703333333333324,Loud Luxury,0.7581666666666668,175709.83333333337,0.8021666666666666,7.4645e-05,0.2347166666666667,-4.959333333333333,0.04756666666666667,122.8165,0.5883333333333334,67.0,1
15256,1,5,0.051548000000000004,Louis Tomlinson,0.6118,190405.6,0.7548,6.76e-07,0.20456,-4.5468,0.14400000000000002,133.0988,0.5562,66.0,11
15267,1,2,0.743,Louise Bush,0.7070000000000001,210320.0,0.6559999999999999,0.0,0.172,-9.279,0.173,118.037,0.748,68.0,4
15314,1,4,0.0856,Lucenzo,0.5505,198580.0,0.9055,0.0,0.05375,-5.674499999999999,0.18070000000000008,109.492,0.887,67.5,0
15354,1,4,0.13935000000000006,Lucky Daye,0.6190000000000001,269178.0,0.5945,0.022765,0.1208,-7.6335,0.09255,98.3575,0.6459999999999999,65.5,11
15357,1,2,0.0595,Lucky Luke,0.889,179760.0,0.716,0.0409,0.168,-6.146,0.0708,128.02200000000002,0.29600000000000004,81.0,7
15371,1,2,0.996,Ludovico Sagese,0.414,231500.0,0.0874,0.965,0.0988,-26.017,0.0521,140.352,0.414,65.0,10
15381,1,8,0.244675,Luh Kel,0.81675,136053.75,0.5955,0.0,0.13390000000000002,-6.513,0.101975,111.527,0.53125,71.5,7
15391,1,6,0.6496666666666667,Luis Alfonso Partida El Yaki,0.5046666666666666,232393.33333333328,0.4443333333333333,7.4e-07,0.11903333333333332,-6.5073333333333325,0.042166666666666665,125.19933333333334,0.655,68.66666666666667,10
15403,1,2,0.99,Luis Fernando Pérez,0.387,268427.0,0.0451,0.913,0.112,-24.698,0.0364,61.494,0.071,67.0,3
15411,0,2,0.7,Luis R Conriquez,0.917,176704.0,0.54,0.0,0.0753,-6.27,0.0578,112.579,0.935,67.0,0
15438,0,9,0.1657111111111111,Lukas Graham,0.6494444444444445,209179.0,0.5388888888888889,1.4222222222222225e-05,0.2258,-5.707333333333335,0.0616,139.3117777777778,0.415,73.55555555555556,9
15444,1,99,0.17675737373737374,Luke Combs,0.5437777777777776,213511.5151515152,0.7156666666666663,1.0531919191919187e-05,0.1932626262626263,-5.870666666666665,0.04272929292929293,129.87217171717177,0.5345656565656564,67.33333333333333,6
15456,1,1,0.0,Lullaby Land,0.0,73887.0,2.01e-05,0.0,0.0,-15.776,0.0,0.0,0.0,72.0,5
15468,0,12,0.25686666666666674,Lunay,0.74775,229255.41666666663,0.7098333333333332,0.0,0.2174666666666666,-4.283166666666666,0.06838333333333334,114.66425,0.7508333333333334,74.33333333333333,11
15485,0,2,0.141,Lush Rain Creators,0.199,131775.0,0.998,0.998,0.718,-15.915,0.048,83.59700000000002,1e-05,65.0,3
15486,1,2,0.000449,Lustra,0.317,175200.0,0.887,9.23e-06,0.363,-4.525,0.0472,174.009,0.544,68.0,0
15488,1,1,0.511,Lute,0.691,202040.0,0.64,0.0,0.409,-6.441,0.369,138.672,0.163,74.0,0
15498,0,3,0.08206666666666666,Luvli,0.7303333333333333,217368.66666666663,0.7363333333333334,0.0111094,0.226,-7.615666666666668,0.02926666666666667,119.925,0.33133333333333337,78.33333333333333,10
15500,0,1,0.155,Lyan,0.894,335737.0,0.721,0.0,0.154,-5.829,0.258,107.963,0.392,67.0,4
15501,0,5,0.21600000000000005,Lyanno,0.6446,296982.6,0.6026,3.14e-06,0.22588000000000005,-5.6372,0.21108,133.5026,0.5898,76.0,5
15513,0,2,0.129,Lyn Lapid,0.66,141673.0,0.639,0.0,0.256,-5.364,0.223,173.99400000000003,0.75,70.0,10
15575,0,1,0.00725,M.I.M.E,0.495,276000.0,0.8340000000000001,4e-05,0.126,-4.731,0.0967,150.049,0.247,65.0,4
15587,1,6,0.14793333333333333,MAGIC!,0.7509999999999999,224489.0,0.8033333333333333,0.0,0.2383333333333333,-4.354,0.0503,144.03,0.915,70.0,1
15588,0,1,0.00528,MAKJ,0.64,158555.0,0.94,0.000484,0.35700000000000004,-2.9760000000000004,0.0795,127.995,0.243,66.0,5
15590,0,10,0.1245,MAMAMOO,0.7016000000000001,195508.2,0.8268000000000001,8.012e-06,0.19152,-3.2046,0.09617999999999996,108.902,0.7116,73.4,3
15593,1,2,0.443,MASN,0.8759999999999999,197217.0,0.312,0.0,0.247,-10.17,0.0521,114.973,0.377,77.0,7
15602,1,1,0.34600000000000003,MC Fioti,0.8959999999999999,213989.0,0.675,8.11e-06,0.262,-3.908,0.124,131.999,0.659,69.0,1
15611,1,2,0.1425,MC Virgins,0.8525,144040.5,0.5615,7.75e-07,0.08555000000000001,-11.3085,0.3255,141.9505,0.6515,72.0,7
15620,0,3,0.07943333333333334,MEDUZA,0.6356666666666667,163067.66666666663,0.6216666666666667,5.333333333333334e-05,0.141,-7.7029999999999985,0.037033333333333335,124.043,0.5316666666666666,84.33333333333333,10
15636,1,6,0.01784,MISSIO,0.5273333333333333,222129.0,0.7003333333333334,0.003682666666666667,0.1368,-5.430666666666667,0.12053333333333335,96.41066666666666,0.2833333333333334,66.33333333333333,4
15641,1,4,0.08556000000000001,MNEK,0.6585000000000001,189728.0,0.8030000000000002,1.0630000000000003e-05,0.15894999999999998,-4.4430000000000005,0.055949999999999986,134.47250000000003,0.5905,84.5,11
15644,1,1,0.022,MOD SUN,0.667,151891.0,0.636,0.0,0.0908,-5.669,0.08199999999999999,158.058,0.152,67.0,8
15645,0,2,0.0149,MOMOLAND,0.785,208863.0,0.7440000000000001,0.006659999999999999,0.0661,-4.249,0.0369,126.018,0.833,68.0,3
15654,1,5,0.4558,Mabel,0.6746000000000001,174992.0,0.8117999999999999,2.786e-06,0.10252,-3.1126,0.14528,138.8116,0.5256000000000001,79.2,0
15659,1,4,0.6325,Mac Ayres,0.7255,274476.5,0.30999999999999994,0.0029324999999999998,0.1325,-10.15,0.111,105.35600000000001,0.2005,68.5,5
15676,1,2,0.193,Mach & Daddy,0.752,179213.0,0.795,3.9299999999999986e-05,0.0772,-4.438,0.0415,118.015,0.916,68.0,0
15681,1,112,0.07215666071428571,Machine Gun Kelly,0.6444732142857144,193515.1428571429,0.7358928571428569,0.00021405741071428566,0.1936803571428572,-5.764303571428568,0.10918660714285718,130.41805357142857,0.4237455357142856,65.19642857142857,1
15697,1,17,0.21477647058823526,Macklemore & Ryan Lewis,0.6275294117647059,271068.1176470588,0.6830588235294117,2.623529411764706e-06,0.16929411764705882,-6.474764705882355,0.16349411764705885,107.68058823529414,0.5343529411764707,65.47058823529412,7
15706,1,2,0.0532,Mad Fuentes,0.847,171000.0,0.736,0.00014199999999999998,0.0302,-4.542,0.266,160.012,0.8759999999999999,72.0,1
15718,1,1,0.838,Made in M,0.857,92250.0,0.146,0.954,0.109,-10.946,0.33,82.9,0.7759999999999999,66.0,4
15725,0,2,0.191,Madelyn Grant,0.6829999999999999,160000.0,0.481,0.736,0.0907,-9.174,0.075,120.001,0.47,66.0,8
15738,0,21,0.21284,Madison Beer,0.6072857142857144,198201.52380952387,0.6690952380952383,5.542857142857144e-07,0.2094761904761905,-5.332857142857142,0.0987,131.84152380952378,0.4602857142857142,72.19047619047619,7
15740,1,8,0.0540325,Madison Reyes,0.5955,199078.625,0.6375000000000001,3.1125e-07,0.089225,-4.83675,0.04567500000000002,137.126375,0.2335,72.625,5
15746,0,2,0.0111,Madsonik,0.596,206567.0,0.815,0.0,0.174,-5.6679999999999975,0.0755,165.015,0.459,67.0,6
15750,1,2,0.053500000000000006,Maejor,0.69,205813.5,0.8734999999999999,1.4e-06,0.4320500000000001,-3.222,0.1726,153.798,0.7535000000000001,66.0,7
15760,1,7,0.4625714285714286,Maggie Lindemann,0.6115714285714287,207565.2857142857,0.5971428571428572,0.01886358571428572,0.2285714285714286,-5.467857142857144,0.07995714285714288,113.75942857142857,0.3045714285714286,69.0,4
15761,1,18,0.3037,Maggie Rogers,0.6363333333333334,231002.66666666663,0.5354444444444444,0.00188948,0.13333333333333336,-7.425222222222222,0.07996666666666667,105.98733333333332,0.3667222222222222,66.0,9
15779,0,1,0.14800000000000002,Mahalia,0.7340000000000001,206947.0,0.511,0.0,0.29,-4.905,0.0592,124.995,0.727,70.0,0
15794,1,4,0.09395,Maia Wright,0.6865000000000001,214590.5,0.831,1.325e-06,0.1825,-4.4355,0.03675,123.03399999999999,0.467,68.5,8
15798,1,2,0.5579999999999999,Maisie Peters,0.741,197369.0,0.466,0.0,0.0583,-7.257999999999999,0.0357,102.058,0.35100000000000003,69.0,4
15813,0,2,0.0714,Makedah,0.893,245467.0,0.823,0.0,0.0509,-3.708,0.122,128.009,0.902,66.0,5
15861,0,2,0.281,Maleek Berry,0.868,206316.0,0.521,6.36e-05,0.0992,-6.902,0.0512,113.993,0.8859999999999999,68.0,1
15873,0,53,0.1954607547169812,Maluma,0.7563207547169816,214181.20754716985,0.7651509433962265,2.6263773584905656e-05,0.14034150943396226,-4.190811320754717,0.15006603773584912,132.47213207547162,0.7064283018867926,74.54716981132076,6
15877,0,9,0.34293333333333337,Mambo Kingz,0.8102222222222222,298896.33333333326,0.5674444444444444,1.3333333333333334e-07,0.2387111111111111,-7.298888888888887,0.13296666666666665,124.90533333333332,0.4378888888888889,71.55555555555556,11
15909,0,4,0.14950000000000002,Mangoo,0.563,181608.0,0.8879999999999999,0.4515,0.0981,-5.4849999999999985,0.039,125.986,0.35950000000000004,65.0,6
15961,1,2,0.767,Manuel Medrano,0.616,225839.0,0.454,3.48e-05,0.105,-8.504,0.0273,99.998,0.249,74.0,4
15966,1,8,0.3685,Manuel Turizo,0.764375,197846.25,0.6913750000000001,4.1125e-07,0.24375,-5.0776249999999985,0.07305,116.46075,0.7077500000000001,78.375,4
15973,1,2,0.388,MarMar Oso,0.7240000000000001,233023.0,0.269,0.0,0.0808,-15.465,0.0456,86.042,0.866,81.0,5
16001,1,9,0.4716666666666667,Marca MP,0.6848888888888891,222590.11111111112,0.40522222222222215,4.224444444444445e-06,0.2210666666666667,-8.045444444444447,0.06026666666666666,125.51155555555552,0.7542222222222221,69.55555555555556,10
16018,0,2,0.125,Marciano Cantero,0.627,277107.0,0.675,0.0,0.0784,-7.125,0.213,79.31,0.961,76.0,5
16040,0,2,0.238,Marcus Layton,0.917,193320.0,0.612,2.28e-05,0.0585,-2.1830000000000003,0.0854,89.961,0.679,77.0,5
16046,1,29,0.19397296551724136,Maren Morris,0.5434137931034482,202166.41379310345,0.6929655172413791,1.402e-05,0.18556206896551727,-5.5583793103448285,0.0500655172413793,97.68510344827585,0.5046896551724139,65.3103448275862,9
16103,0,2,0.59,Maria Rita,0.691,301427.0,0.805,0.0,0.0975,-6.81,0.0947,142.503,0.866,65.0,2
16119,1,4,0.247,Mariah Angeliq,0.779,261326.0,0.778,3.74e-06,0.12185,-3.9884999999999993,0.09425,88.4845,0.609,75.0,11
16259,1,2,0.387,Mark Keali'i Ho'omalu,0.716,178180.0,0.4775,0.007743000000000002,0.08545,-11.177,0.0357,120.567,0.6705,66.0,2
16270,1,11,0.012520909090909093,Mark Ronson,0.6254545454545455,237132.4545454545,0.7153636363636364,0.0013328518181818182,0.2331090909090909,-6.540636363636367,0.08418181818181819,117.69190909090908,0.5365454545454544,67.81818181818181,0
16283,1,2,0.679,Markéta Irglová,0.34,244133.0,0.209,0.000443,0.101,-11.869000000000002,0.0279,137.042,0.151,65.0,0
16308,1,37,0.07566483783783781,Marshmello,0.6532702702702704,198700.94594594595,0.7803783783783785,0.0252694854054054,0.17491891891891884,-4.2111351351351365,0.09603783783783784,130.73935135135133,0.39135135135135135,73.5945945945946,1
16312,1,4,0.271855,Marta Sánchez,0.804,229006.5,0.7859999999999999,3.81e-06,0.096,-4.803999999999999,0.05495,109.1255,0.871,69.0,6
16330,1,22,0.1142791818181818,Martin Garrix,0.6004545454545456,229688.2272727273,0.762909090909091,0.3198525954545455,0.31081363636363635,-6.0486818181818185,0.04261818181818182,127.82054545454544,0.2263,65.4090909090909,1
16335,1,2,0.994,Martin Jones,0.335,268000.0,0.00532,0.912,0.0621,-31.646,0.0376,65.832,0.0397,68.0,1
16352,1,2,0.194,Marty,0.677,277293.0,0.732,0.0,0.0907,-6.86,0.171,110.085,0.32,65.0,1
16422,0,2,0.443,Mascolo,0.8490000000000001,165618.0,0.483,0.00014099999999999998,0.0786,-7.114,0.29100000000000004,101.015,0.282,67.0,6
16425,0,10,0.2812,Masego,0.6678,213504.1,0.4736000000000001,0.07642284800000003,0.17542000000000005,-8.596,0.32618,96.976,0.4139000000000001,65.2,9
16428,0,2,0.174,Masked Wolf,0.778,132780.0,0.695,0.0,0.151,-6.865,0.0913,149.996,0.472,75.0,4
16453,1,1,0.0185,Master KG,0.88,342613.0,0.483,8.75e-06,0.0607,-7.0120000000000005,0.0504,124.009,0.8270000000000001,86.0,1
16455,0,2,0.371,Master Kato,0.9,174336.0,0.385,0.0,0.142,-12.189,0.435,99.964,0.488,71.0,1
16481,1,6,0.06883333333333333,Matoma,0.6233333333333333,217747.0,0.7818333333333335,0.0006485483333333333,0.21400000000000005,-5.1164999999999985,0.052566666666666664,119.99383333333334,0.4078333333333333,66.33333333333333,8
16484,0,2,0.0761,Matstubs,0.459,189973.0,0.7959999999999999,0.00908,0.0633,-5.226,0.132,139.91299999999998,0.218,66.0,4
16489,0,2,0.416,Matt Champion,0.69,234286.0,0.387,0.239,0.252,-9.116,0.0627,83.98100000000002,0.471,66.0,11
16501,1,4,0.6565,Matt Maltese,0.406,228341.5,0.3715,0.00235555,0.165,-5.6804999999999986,0.0317,103.397,0.157,67.5,2
16506,0,2,0.0636,Matt Ox,0.774,130403.0,0.507,0.0,0.138,-6.952000000000001,0.065,140.067,0.508,67.0,1
16509,0,1,0.555,Matt Simons,0.838,195173.0,0.536,0.000376,0.111,-8.645,0.0478,104.988,0.107,69.0,1
16513,1,4,0.05345000000000001,Matt Stell,0.5814999999999999,201480.0,0.71,8.2e-07,0.09625,-4.916,0.0317,144.9675,0.4395,69.5,6
16517,1,2,0.0175,Mattafix,0.69,240893.0,0.618,3.26e-06,0.0891,-9.36,0.0904,174.03799999999995,0.733,66.0,2
16532,0,2,0.207,Matthew Santos,0.5720000000000001,289000.0,0.8220000000000001,0.0,0.359,-6.015,0.361,94.812,0.472,66.0,11
16587,1,2,0.5775,Maverick City Music,0.35150000000000003,689396.5,0.3015,3.4045000000000004e-05,0.1196,-13.272000000000002,0.03695,119.3195,0.2245000000000001,65.5,10
16617,1,2,0.281,Max YB,0.8170000000000001,193479.0,0.539,0.0,0.199,-5.015,0.0626,96.039,0.674,67.0,5
16714,1,44,0.032221500000000014,Megan Thee Stallion,0.8507954545454545,170714.45454545456,0.7041590909090909,1.705909090909091e-06,0.1655454545454546,-5.439704545454546,0.2859318181818181,137.90477272727276,0.5073863636363639,67.88636363636364,1
16715,1,31,0.2445741935483871,Meghan Trainor,0.6920645161290326,189200.61290322585,0.6940000000000001,4.726129032258065e-05,0.2317741935483871,-5.2900322580645165,0.09713548387096774,113.7676774193548,0.7027419354838712,67.35483870967742,1
16741,0,70,0.30789999999999984,Melanie Martinez,0.6383428571428574,216908.8,0.6534285714285711,0.000598934,0.1861628571428571,-6.173342857142857,0.08621428571428576,122.06074285714287,0.4633342857142859,66.17142857142858,5
16752,1,1,0.807,Melissa Robles,0.602,305120.0,0.398,0.0,0.703,-9.503,0.104,126.285,0.603,76.0,0
16753,0,2,0.477,Mellen Gi,0.618,218189.0,0.611,0.0333,0.162,-6.654,0.11,88.07,0.224,77.0,7
16781,1,4,0.7255,Men I Trust,0.7765,216661.0,0.385,0.35200000000000004,0.1085,-10.697000000000001,0.03615,131.49450000000002,0.5509999999999999,67.5,9
16798,1,2,0.565,Mereba,0.703,143830.0,0.573,3.13e-06,0.0987,-9.032,0.0724,147.03799999999995,0.491,70.0,0
16822,0,1,0.155,Messiah,0.894,335737.0,0.721,0.0,0.154,-5.829,0.258,107.963,0.392,67.0,4
16835,0,75,0.20357146666666665,Metro Boomin,0.7717599999999999,199746.26666666663,0.4951733333333329,0.08260756626666667,0.17568933333333325,-7.885613333333329,0.25883199999999995,131.37617333333333,0.3328466666666666,67.8,1
16845,0,1,0.517,Mez,0.642,217867.0,0.647,0.0,0.0649,-6.312,0.428,120.749,0.664,71.0,7
16851,1,2,0.888,Mia,0.662,255466.0,0.297,0.108,0.119,-14.525,0.0301,94.023,0.434,66.0,8
16891,0,2,0.000321,Michael Gray,0.6859999999999999,192173.0,0.8320000000000001,0.127,0.583,-5.672999999999999,0.0725,127.023,0.884,66.0,4
16915,0,2,0.209,Michael Marshall,0.6,253533.0,0.706,0.0,0.125,-7.899,0.361,173.926,0.58,73.0,10
16943,1,4,0.8645,Michael Schulte,0.5369999999999999,211658.0,0.34,1.935e-06,0.13075,-8.1995,0.03085,112.115,0.275,68.0,7
16945,0,2,0.0891,Michael Sembello,0.617,244707.0,0.5329999999999999,4.04e-06,0.0415,-11.515999999999998,0.0651,158.86,0.835,74.0,3
16974,1,2,0.222,Michel Teló,0.65,170493.0,0.947,0.0,0.979,-5.3260000000000005,0.0717,96.035,0.6940000000000001,66.0,11
16993,1,4,0.2715,Michelle Williams,0.308,251906.5,0.3215,4.57e-06,0.0906,-11.0025,0.04755,108.1555,0.1454,73.0,7
17011,0,2,0.436,Mickey Guyton,0.583,167360.0,0.6609999999999999,0.0,0.0923,-4.362,0.027000000000000003,112.829,0.541,66.0,9
17018,1,2,0.0446,Micro TDH,0.877,231848.0,0.777,3.46e-05,0.0863,-4.246,0.117,102.02,0.706,80.0,1
17019,1,2,0.0926,Microdynamic Recordings,0.0,143583.0,0.00216,0.982,0.821,-22.55,0.0,0.0,0.0,70.0,10
17063,1,2,0.952,Mikayla Sippel,0.498,181714.0,0.0942,0.0,0.13,-18.713,0.126,139.218,0.299,76.0,1
17085,1,1,0.0225,Mike Perry,0.632,183414.0,0.575,1.81e-06,0.104,-6.478,0.029,90.037,0.188,73.0,5
17099,0,2,0.0323,Mike Taylor,0.62,228980.0,0.8640000000000001,0.0,0.117,-4.334,0.114,98.059,0.395,77.0,5
17102,0,13,0.10905861538461538,Mike WiLL Made-It,0.8179230769230769,215877.0769230769,0.6615384615384615,5.6039230769230775e-05,0.1544153846153846,-5.059538461538461,0.2123846153846154,136.07184615384614,0.3895076923076923,65.61538461538461,10
17118,0,3,0.10313333333333334,Miky Woodz,0.7823333333333333,308618.0,0.6859999999999999,5.063333333333333e-06,0.2432,-5.505333333333333,0.09776666666666667,167.61366666666663,0.7609999999999999,75.66666666666667,7
17150,1,4,0.224,Millonario,0.7625,219712.5,0.7809999999999999,3.3350000000000004e-05,0.30210000000000004,-4.0175,0.0976,148.54000000000005,0.6944999999999999,65.0,1
17216,1,5,0.1116,Miranda!,0.716,208765.0,0.7345999999999999,0.0,0.2122,-5.42,0.058939999999999985,149.94400000000005,0.883,66.4,0
17239,1,2,0.913,Mishaal,0.541,122723.0,0.0836,0.00199,0.126,-12.663,0.313,181.032,0.452,67.0,1
17265,1,2,0.0632,Missouri Manz,0.466,31275.0,0.0935,0.0,0.445,-38.414,0.388,59.694,0.17800000000000002,66.0,6
17365,1,2,0.6990000000000001,Molchat Doma,0.484,141395.0,0.7490000000000001,0.861,0.105,-4.176,0.0687,160.006,0.468,77.0,1
17378,1,2,0.0251,Mon Laferte,0.394,278547.0,0.475,0.007490000000000002,0.112,-7.935,0.028,129.995,0.441,73.0,10
17384,1,2,0.972,Mondo Loops,0.45,189286.0,0.109,0.945,0.107,-23.279,0.0358,168.041,0.214,65.0,9
17387,1,2,0.364,Money Bands Jay,0.911,153835.0,0.708,0.0,0.331,-4.351,0.284,95.982,0.7659999999999999,65.0,1
17388,1,6,0.07156666666666668,Money Man,0.7849999999999998,181494.0,0.6393333333333333,0.0373,0.09273333333333332,-7.526333333333333,0.1996,128.67166666666665,0.4120000000000001,68.16666666666667,2
17412,0,1,0.263,Monte Booker,0.718,177856.0,0.403,1.56e-06,0.228,-11.064,0.205,129.582,0.636,69.0,2
17422,1,1,0.913,Monty Datta,0.541,122723.0,0.0836,0.00199,0.126,-12.663,0.313,181.032,0.452,67.0,1
17439,0,2,0.132,Mora,0.55,232496.0,0.598,2.58e-06,0.0955,-5.402,0.0831,83.836,0.5429999999999999,80.0,11
17448,1,65,0.2863606153846153,Morgan Wallen,0.5787230769230769,205019.0,0.7672615384615383,0.00041688830769230775,0.14754769230769232,-4.9922307692307735,0.04288615384615385,134.95053846153849,0.5913076923076922,67.70769230769231,7
17491,1,8,0.001086575,Mother Nature Sound FX,0.133525,211453.5,0.56375,0.8494999999999999,0.4584,-24.5475,0.080275,110.49925,0.026625,66.75,5
